gene,f_statistic,p_value,fdr,eta_squared
gene_8014,464.8192551610865,1.638169126541946e-206,1.0161171137363401e-204,0.700219602771677
gene_13076,464.2704423490098,2.2759759115237007e-206,1.4074161745235704e-204,0.6999715541442937
gene_8031,463.5215437558477,3.566417847276058e-206,2.1942027769421082e-204,0.6996324091261019
gene_5645,463.5198638710568,3.570014903387338e-206,2.1942027769421082e-204,0.6996316475142994
gene_17818,463.1439297387,4.47375630844617e-206,2.7413280700936364e-204,0.6994611125129079
gene_15302,463.12721494918065,4.5188819208248604e-206,2.7606136350755137e-204,0.6994535256864898
gene_6996,463.04924132239853,4.7354953260681856e-206,2.8842304514585776e-204,0.6994181284725725
gene_15424,462.93338677739285,5.076718179670213e-206,3.082772321654996e-204,0.6993655192876331
gene_6760,462.4843944975778,6.648763988545966e-206,4.0252891201313764e-204,0.6991614592039649
gene_12983,460.0533352522623,2.8739005887898234e-205,1.734720710624448e-203,0.6980517518755444
gene_19356,459.8616800477113,3.226188962853516e-205,1.9415704469601473e-203,0.6979639186398133
gene_17836,459.5802840026935,3.8233887140365142e-205,2.294146682092948e-203,0.6978348656438279
gene_9529,459.4990547244246,4.015557706130386e-205,2.4023252182148678e-203,0.697797592005231
gene_1735,459.2321897240434,4.717733337915818e-205,2.8140792279054793e-203,0.6976750710362124
gene_2575,458.5551488039816,7.102644390094744e-205,4.224193300356053e-203,0.6973637871105441
gene_4422,458.5120376294877,7.290219622283975e-205,4.3230360991848757e-203,0.6973439441238978
gene_15987,457.6733376262351,1.2109381988770053e-204,7.159760619734481e-203,0.6969573932766149
gene_16064,457.2969299887082,1.5209686944199275e-204,8.966620399377654e-203,0.6967835884842188
gene_13613,457.0385425726025,1.778734402546228e-204,1.0455752428455601e-202,0.6966641636333785
gene_16379,456.05512371894855,3.229445794699476e-204,1.8928296641918288e-202,0.6962087726751663
gene_13916,455.34074999691296,4.983405749672544e-204,2.9124117822002457e-202,0.6958771098988733
gene_8607,454.90577362666085,6.491439770860614e-204,3.782807020362319e-202,0.6956748081664493
gene_4274,454.5267192157017,8.17442199722166e-204,4.746589943547099e-202,0.6954982954043251
gene_14092,454.5231330424322,8.192274814786298e-204,4.746589943547099e-202,0.6954966244674932
gene_544,454.3889423841051,8.889167709700542e-204,5.1356531502244195e-202,0.6954340866653135
gene_1410,454.23057027562953,9.788505676285994e-204,5.639127443879747e-202,0.6953602463582923
gene_9214,453.525777464313,1.5035060546730746e-203,8.63704429873416e-202,0.6950312050915362
gene_2382,453.3211972978479,1.7031224885168777e-203,9.756045280538183e-202,0.6949355611555615
gene_14213,452.9855974937295,2.0897615623747672e-203,1.1937025014909653e-201,0.6947785338127599
gene_10921,452.4822415649302,2.840841920943699e-203,1.6181595629127476e-201,0.6945427099870278
gene_2196,452.2352812820678,3.3030111046151177e-203,1.8761288636635476e-201,0.6944268750178362
gene_13355,452.05360259166315,3.690492399694594e-203,2.0903486502583865e-201,0.6943416038129021
gene_1679,451.74330031731307,4.460625148089141e-203,2.5195056178634223e-201,0.6941958527994609
gene_10061,451.5435769877051,5.0395931467601864e-203,2.8385964629704103e-201,0.6941019678935962
gene_15577,451.43819556768653,5.374853765789784e-203,3.019025499945423e-201,0.6940524075061155
gene_18741,450.95279845265287,7.232077434123168e-203,4.050965035883783e-201,0.6938239200234834
gene_10290,450.0316659374139,1.270962606440673e-202,7.099484769291948e-201,0.6933893822998929
gene_15589,448.5041648462899,3.243116470690486e-202,1.8065856240725158e-200,0.692666069495876
gene_7113,448.4466574101372,3.3596775946034165e-202,1.8663747428702113e-200,0.692638771515134
gene_8043,447.6242191477542,5.568775206095219e-202,3.0851014641767514e-200,0.6922478402335748
gene_17426,446.9095079380083,8.643745564475082e-202,4.775551340416684e-200,0.6919073065896115
gene_4866,446.8556390609643,8.935155898774434e-202,4.923100474907843e-200,0.6918816095043556
gene_1509,446.7428890859943,9.577368471873148e-202,5.262607822547471e-200,0.6918278104747366
gene_768,446.6066201307665,1.0415620465586318e-201,5.707703561913847e-200,0.691762764205093
gene_11345,445.8590483274628,1.650919983172624e-201,9.022500805333413e-200,0.6914054311308246
gene_11652,445.3647658865107,2.2393244517341925e-201,1.2205223649195985e-199,0.6911687129164844
gene_5722,444.6768303913035,3.4240953212855685e-201,1.8612535347235343e-199,0.6908386466559255
gene_16173,443.9348320691405,5.416130435770382e-201,2.936181596292571e-199,0.6904818496774185
gene_14823,443.3832480170038,7.618619159023594e-201,4.1191470057383985e-199,0.6902160811099906
gene_17769,442.9580818409261,9.91258757797843e-201,5.345131557714715e-199,0.6900109125048586
gene_14685,442.581167018262,1.2519532317522586e-200,6.732911249803836e-199,0.6898288007348322
gene_1462,442.1078415679573,1.678845430530606e-200,9.004756883490552e-199,0.6895998035006008
gene_15818,441.48071608851217,2.47732009507769e-200,1.3252351757292585e-198,0.6892958757364066
gene_4737,440.6810196259718,4.0709004596761035e-200,2.171970400926398e-198,0.6889074493466176
gene_19190,440.25272128260997,5.312873392937202e-200,2.8271477073311355e-198,0.6886990178145466
gene_9197,439.81991631383846,6.954466586896438e-200,3.690978185134721e-198,0.6884881092181921
gene_352,439.12194650818566,1.0740057376649895e-199,5.685201576262762e-198,0.6881473814073763
gene_5410,438.6789021148117,1.4155337345031994e-199,7.47350069070214e-198,0.6879307134985465
gene_4954,437.7990457761265,2.4507974112576147e-199,1.2905618347145892e-197,0.6874995317283175
gene_2747,437.36776635507346,3.2083212524404947e-199,1.6850769881973827e-197,0.6872877437840493
gene_15893,437.1689222336076,3.632741291139956e-199,1.903048229226452e-197,0.6871900008863917
gene_6072,436.92034260277353,4.243366817920891e-199,2.2171865742940138e-197,0.6870677242600728
gene_8941,436.5974730289451,5.192682401151376e-199,2.7062172895278854e-197,0.6869087615284813
gene_18771,436.3605306619741,6.022351818825628e-199,3.130539232094423e-197,0.6867920017117453
gene_221,435.80765882338204,8.512711959726007e-199,4.413732013785118e-197,0.6865192200597465
gene_8597,435.77151440508726,8.707602293873494e-199,4.5032334011359574e-197,0.6865013702032544
gene_2279,435.45741490082565,1.0601117936273737e-198,5.468500147688552e-197,0.6863461670928593
gene_793,435.2943997053192,1.174134362522155e-198,6.041264871389439e-197,0.686265557298864
gene_919,432.8820559119696,5.340648484231212e-198,2.740945507605059e-196,0.6850678095094949
gene_15983,432.5601939006741,6.539722268222678e-198,3.3478411135628043e-196,0.6849073106224024
gene_16402,432.44698117791154,7.022813427562614e-198,3.586068442392516e-196,0.6848508173579637
gene_2448,432.2988649604778,7.709279200267747e-198,3.926683493919751e-196,0.6847768766185597
gene_8350,431.62271274575755,1.1804005045972728e-197,5.997205679261672e-196,0.6844388951144094
gene_8408,431.4120811172586,1.34804689749737e-197,6.831793562479779e-196,0.6843334606669994
gene_2822,431.0477739417489,1.6963123281290297e-197,8.575282896774277e-196,0.6841509354838243
gene_5941,430.1408821757228,3.007436162022486e-197,1.5165428087844564e-195,0.6836956464952499
gene_3785,428.32335681279807,9.499108440272641e-197,4.778146063949082e-195,0.6827792272695747
gene_19339,426.95782794169975,2.2589386046470405e-196,1.1334490700885312e-194,0.682087209206473
gene_15380,426.4850177820963,3.050429372453834e-196,1.5268003054551728e-194,0.6818468958606986
gene_13217,424.8164564744558,8.821330273476932e-196,4.404348628641408e-194,0.6809959116425638
gene_1788,424.43516418686767,1.1248436856541022e-195,5.602331075766404e-194,0.6808008090792387
gene_13824,424.12042473314244,1.3749096168809845e-195,6.830969868046778e-194,0.6806395808880383
gene_1664,422.1012058305745,4.996203992398238e-195,2.4761823757422737e-193,0.6796013304564671
gene_13358,421.90146308127953,5.6776789454412895e-195,2.8070500233684185e-193,0.6794982588502143
gene_16123,421.02374741656735,9.963155889089997e-195,4.913779883738752e-193,0.6790445513915123
gene_17477,420.31663155270667,1.568210831703402e-194,7.715520980018124e-193,0.6786780947556964
gene_5632,419.76683511828367,2.232219440828679e-194,1.0955754687620562e-192,0.6783925887657508
gene_4584,419.6750271931517,2.36785116497484e-194,1.1593297435098363e-192,0.6783448640187771
gene_10428,419.4742093624669,2.6940310376218914e-194,1.3158454495592334e-192,0.6782404229836315
gene_5752,419.09852448030125,3.430085371589996e-194,1.67131942888967e-192,0.6780448551186564
gene_2167,418.3597072468374,5.518110006436889e-194,2.682252462503854e-192,0.6776595594690564
gene_4580,418.11671337992885,6.452922485137497e-194,3.1291257930926937e-192,0.6775326357471617
gene_17771,417.94483183774713,7.208557237370847e-194,3.4871826769587535e-192,0.677442795967313
gene_4881,417.7729232795857,8.053064787363691e-194,3.886420598216735e-192,0.677352891981945
gene_18108,417.6751510063637,8.576915723493194e-194,4.129376496303711e-192,0.6773017371054302
gene_9930,417.6044158046024,8.977081161952427e-194,4.3117709780484565e-192,0.6772647180278034
gene_9075,417.43090891163115,1.0039732820399693e-193,4.810744961168298e-192,0.6771738776834636
gene_4057,417.01452856641146,1.3133380929657482e-193,6.278252855286145e-192,0.676955671056797
gene_6160,416.63643631914954,1.6763790447140835e-193,7.994825628104594e-192,0.6767572738387481
gene_11349,416.4365153948299,1.9074141970769397e-193,9.075252348021833e-192,0.6766522703445168
gene_14199,416.33421043544797,2.0377270491118693e-193,9.672506727720917e-192,0.6765985108171125
gene_7176,414.58327656229693,6.32556099083316e-193,2.995530885143731e-191,0.675675645667968
gene_17458,414.547032753022,6.47585515504437e-193,3.05953895070449e-191,0.6756564869899621
gene_17010,414.2856672785794,7.671079436748902e-193,3.6157784916200366e-191,0.6755182607102964
gene_4625,413.5023764338255,1.2749565507427354e-192,5.995557305248571e-191,0.6751033013804154
gene_14523,412.9731692106073,1.7977239457614984e-192,8.43428675342071e-191,0.6748223451418749
gene_13527,412.69611002039215,2.152288371828795e-192,1.0074403510821776e-190,0.6746750604751013
gene_380,412.5285856419347,2.3998702356075487e-192,1.120733857603239e-190,0.6745859397707382
gene_17613,412.51437889243573,2.4221359175521457e-192,1.1285255849958974e-190,0.6745783797260414
gene_16424,412.3263231531635,2.737145348572039e-192,1.272363588355752e-190,0.6744782737743457
gene_3554,411.99832766954984,3.3880481755471917e-192,1.5713239027004535e-190,0.6743035275415242
gene_19343,411.6612275135363,4.219149538462137e-192,1.952298004971233e-190,0.6741237350039734
gene_15437,411.2270640522156,5.597715869773893e-192,2.584278826545614e-190,0.6738918810343484
gene_3754,411.10515284419733,6.06044182170562e-192,2.791530616781534e-190,0.6738267181119534
gene_8032,410.69142755607936,7.936236880826284e-192,3.647241953799734e-190,0.6736053829759712
gene_2844,410.59963055126843,8.425772209157946e-192,3.863436277582377e-190,0.6735562326046003
gene_6556,410.24369684645234,1.0627718511829451e-191,4.862060996101885e-190,0.6733655169022553
gene_6308,409.10313906883295,2.2384035681902326e-191,1.0217326986992031e-189,0.672752881518221
gene_2851,409.00325556026934,2.389446745976182e-191,1.0882207804140624e-189,0.672699120966674
gene_17060,407.87159403901484,5.0109995818790336e-191,2.2770207313522685e-189,0.6720887878841691
gene_14818,407.14351903589545,8.07542863200827e-191,3.6612834611623145e-189,0.6716949142399146
gene_2769,407.1216406058259,8.192132406510489e-191,3.7058861161532125e-189,0.6716830638135655
gene_1058,406.3708741049794,1.3408038183172747e-190,6.051873662989645e-189,0.6712758929900371
gene_2938,405.607608178801,2.213948649434577e-190,9.970658271763158e-189,0.6708609066309503
gene_2303,405.2198838690497,2.857011832363027e-190,1.2838141391602839e-188,0.6706497000301823
gene_2347,404.9673625488153,3.3734717130374484e-190,1.5125270844640852e-188,0.6705119972705215
gene_3027,403.7929520652054,7.312972821539912e-190,3.2715845890344814e-188,0.6698700618210389
gene_9831,402.8176499500457,1.3920021935818655e-189,6.213615089717197e-188,0.6693350552006605
gene_14673,402.3244006227827,1.9283671608516713e-189,8.588879374357191e-188,0.6690638201378517
gene_1566,402.24049870796193,2.0383508598839045e-189,9.058789612684051e-188,0.6690176386526827
gene_17643,401.57051076319993,3.1751242266963487e-189,1.4079865567549752e-187,0.6686483994242198
gene_5017,401.32455967706056,3.7365787758999635e-189,1.6533339043210757e-187,0.6685126457144277
gene_1759,400.80785329155157,5.261707277045333e-189,2.3230782281470233e-187,0.6682270848773446
gene_8322,400.66402460284525,5.787991135364664e-189,2.549868600178842e-187,0.6681475095462045
gene_1565,400.139171107414,8.197687747319805e-189,3.603596607359865e-187,0.667856802565287
gene_5144,399.8525587372317,9.915044266558845e-189,4.3490696337112017e-187,0.6676978379793177
gene_14031,399.28973887113705,1.4408453669305973e-188,6.306349386299482e-187,0.6673852364984958
gene_172,398.7686871435339,2.0371812907436538e-188,8.897158289444367e-187,0.6670953091388394
gene_10421,398.11516606643016,3.146785154059001e-188,1.3713608319014452e-186,0.6667309569258855
gene_15996,398.0120608077854,3.370377836595148e-188,1.4656432308342038e-186,0.6666734006499916
gene_10731,397.3278707583941,5.316590635065881e-188,2.3070124298641024e-186,0.6662909621398093
gene_2543,396.20598660413026,1.1238690099782957e-187,4.866328747488461e-186,0.6656619649688529
gene_15688,396.0253844355694,1.267958331246343e-187,5.478501157293227e-186,0.6655604866525675
gene_7031,395.63640667289866,1.6443490959383156e-187,7.089633916624452e-186,0.6653417150936957
gene_6330,395.03107221238093,2.4650216957087536e-187,1.0605362491261002e-185,0.6650006888379526
gene_14122,394.29323758221966,4.0399476602426413e-187,1.73443273116277e-185,0.6645840751346469
gene_6838,393.8242371605221,5.532162114911131e-187,2.370039197576652e-185,0.6643187178831289
gene_5646,393.6927667105096,6.042036814479217e-187,2.5830026728453332e-185,0.6642442574346481
gene_1544,393.38551014357745,7.42505258542022e-187,3.167552496408909e-185,0.664070108751026
gene_12109,393.21732577502064,8.312238889889509e-187,3.5385638440517e-185,0.6639747076977641
gene_18407,393.16734915558845,8.595808288426427e-187,3.651593264711571e-185,0.6639463484709728
gene_4833,393.04867376952143,9.30865101573929e-187,3.946126460990864e-185,0.6638789869539193
gene_18089,392.9832884824604,9.726417504452918e-187,4.1146001748439846e-185,0.6638418619719261
gene_3542,392.42761171980015,1.4127701665198623e-186,5.964013682087294e-185,0.6635260240533376
gene_10411,391.528350206234,2.586743021418092e-186,1.0897193882519842e-184,0.663013638666963
gene_12018,391.49822713930973,2.6397293062906077e-186,1.1097290291580536e-184,0.6629964479926336
gene_6164,390.9477387787184,3.82443165827675e-186,1.6044363602077629e-184,0.6626819853365989
gene_17588,390.71725335562724,4.467083835177204e-186,1.870163607269529e-184,0.6625501477739648
gene_13639,390.56003065067557,4.966543840407104e-186,2.0749686569601662e-184,0.662460157313631
gene_1123,390.5161531718794,5.115669649365855e-186,2.1328650717490092e-184,0.6624350343425116
gene_2107,390.4682927913173,5.283455730263688e-186,2.198287208264651e-184,0.6624076266126674
gene_9362,389.9180866746758,7.658148009759863e-186,3.179782564791667e-184,0.6620922255527032
gene_19669,389.7050920017284,8.842391391013804e-186,3.663975334378896e-184,0.6619699698479666
gene_20109,389.31374047099393,1.151768893774415e-185,4.76276458098414e-184,0.6617451092665552
gene_18217,388.6046894812661,1.8601432400384103e-185,7.676317644248305e-184,0.6613369437611599
gene_8658,387.7736784234453,3.26478730641902e-185,1.3445471308166804e-183,0.6608573163426879
gene_8741,387.6614600628619,3.522673335553359e-185,1.4478044211021235e-183,0.6607924441147424
gene_11596,387.54596529380393,3.809433844500502e-185,1.562486039952224e-183,0.6607256519097879
gene_3695,387.1538971940841,4.9692285788993913e-185,2.0340641921847085e-183,0.6604987172266329
gene_2620,386.43586367702386,8.088811753285448e-185,3.3043204538017183e-183,0.660082320973446
gene_5934,386.0577527075866,1.0457155611038948e-184,4.263188379250374e-183,0.6598626390658886
gene_2427,385.65720513612126,1.3728999243913357e-184,5.58579665414833e-183,0.6596296115880956
gene_16179,385.29971219162127,1.7507515189576136e-184,7.108824591333716e-183,0.6594213622772792
gene_12188,384.73682455644797,2.568054677209673e-184,1.0406539805181722e-182,0.6590929480057904
gene_12113,384.50092209851334,3.0156472053512326e-184,1.2195880427881454e-182,0.6589551233538544
gene_11388,384.2629198932397,3.546552631401851e-184,1.4314339472969427e-182,0.6588159589565116
gene_19148,383.87154889271534,4.631025307322374e-184,1.8654175844495162e-182,0.6585868698205605
gene_1376,383.83877900020286,4.735683315305217e-184,1.9037823522621628e-182,0.6585676739949199
gene_15843,383.7060699001759,5.184332348431561e-184,2.0800076273340196e-182,0.6584899140760778
